word,
〜弁,
ゴミ箱,
下品,
不合格,
不完全,
不幸,
不治,
世辞,
事典,
仏像,
仏典,
仮面,
作品,
係わる,
保存,
保守的,
保証,
保険,
入門,
全治,
公園,
冒険,
冗談,
写真,
前面,
動物園,
卒業する,
卒業式,
危ない,
危険,
取る,
取れる,
取材,
古典的,
品,
商品,
図書館,
固める,
園,
地面,
基本的,
場面,
外面,
大阪,
妥協する,
字典,
存じる,
守る,
専門,
希望する,
幸せ,
幸福,
幸運,
弁当,
待合室,
急,
急ぐ,
急に,
急死,
急行,
技術,
折り目,
折り紙,
折れる,
政府,
政治,
教科書,
料理人,
新品,
日光浴,
明治,
曜日,
書く,
東京弁,
残す,
残品,
治す,
治安,
浴びる,
特急,
生存,
画面,
留学,
留守,
真っ黒,
真実,
笑う,
笑顔,
箱,
約束する,
美術館,
自動的,
自動車,
芸術家,
荷札,
荷物,
記念日,
証,
証人,
証明,
証言,
辞める,
辞典,
辞書,
遠い,
遠足,
門,
関する,
関係,
関心,
関西,
阪神,
面白い,
顔面,
食料品,
