word,
〜漬け,
ご無沙汰,
一周忌,
一遍に,
不均衡,
侮る,
侮蔑,
侮辱,
凸凹,
凹む,
卑劣,
卑屈,
危篤,
叔母,
叔父,
取り敢えず,
吟味,
回忌,
堪える,
変遷,
大胆,
大腸菌,
婚姻,
岩礁,
岬,
峠,
崇拝,
崇高,
左遷,
弁慶,
忌,
忌まわしい,
惜しまない,
慶事,
慶弔,
慶祝,
憂き目,
憧れ,
憧れる,
戦禍,
擬装,
放浪,
早乙女,
普遍的,
暗礁,
東亜,
模擬,
法曹,
流浪,
浪人,
浪費,
浮浪者,
漆,
漆器,
漆黒,
漬かる,
漬物,
環礁,
甚だ,
甚大,
禁忌,
禍根,
稚拙,
紡ぐ,
紡績,
紡織,
胆,
胆石,
萌え,
落胆,
蔑む,
親睦,
詠む,
軽蔑,
遮断機,
遷都,
酪農,
鋳造,
閑散,
閑静,
雌,
雌花,
駐屯,
魂胆,
