word,
〜歳,
お握り,
お盆,
一瞬,
丁寧,
万歳,
不穏,
二十歳,
俵,
入れ墨,
口癖,
叫び,
叫び声,
吾輩,
囲碁,
土俵,
墨,
墨絵,
寧ろ,
寮,
寮生,
寸暇,
帝,
帝国,
帝政,
平穏,
幽閉,
幽霊,
庄園,
悪魔,
担架,
揚げ出し,
揺らぐ,
斬る,
斬新,
斬殺,
新芽,
書架,
木綿,
架設,
椅子,
歳入,
歳暮,
歳月,
気泡,
水泡,
沈黙,
泡,
涼しい,
涼風,
清涼,
焦り,
猿,
猿真似,
病棟,
癖,
発泡,
白菊,
皇帝,
眼孔,
瞬き,
瞬く,
瞬時,
瞬間,
瞳,
瞳孔,
碁,
碁会所,
碁盤,
租界,
租税,
稲穂,
穂,
穏やか,
穏当,
紛れもない,
素粒子,
綿,
綿布,
誇る,
誇大,
誇張,
辛口,
辛子,
鈍い,
鈍器,
鈍感,
錬金術,
鍛える,
鍛錬,
鍵,
阻む,
阻害,
阻止,
零,
零す,
零下,
零時,
零点,
魔,
魔女,
魔法,
魔術,
鳩,
黙る,
黙殺,
