word,
〜亭,
〜把,
下駄,
仰々しい,
仰ぐ,
仰天,
伯,
伯母,
伯父,
信仰,
偶に,
偶然,
免疫,
古墳,
名簿,
唐突,
堤,
堤防,
堰,
墳墓,
壮大,
壮年,
壮行,
奮起,
宮廷,
尽くす,
峰,
巧い,
巧妙,
帳簿,
彩り,
悔やむ,
悪賢い,
感銘,
把握,
搬出,
搬送,
改訂版,
検疫,
殴り合い,
殴り込み,
水晶,
法廷,
洞,
洞穴,
液晶,
淀川,
溶ける,
漂う,
漂流,
漂着,
漫才,
漫画,
灯る,
無邪気,
無駄,
生涯,
疫病,
皇后,
空洞,
翻る,
翻意,
翻訳,
脅す,
興奮,
蟹,
表彰,
訂正,
諮る,
諮問,
軌跡,
軌道,
輝き,
連峰,
遂げる,
運搬,
邪,
邪魔,
配偶者,
銘々,
銘柄,
風邪,
飢え,
駄目,
鬱気,
鬱陶しい,
鰐,
麻布,
