word,
〜枚,
〜達,
お守り,
お笑い,
一等,
上品,
下書き,
不可欠,
不等,
予告,
予報,
五枚,
人種,
人類,
仏僧,
伝達,
何枚,
借りる,
借家,
借用,
借金,
僧院,
公告,
分類,
切り取る,
友達,
取り出す,
取り分け,
取り決め,
叩く,
叩頭,
可分,
可愛い,
可能,
告げる,
告白,
品物,
喉,
喉頭,
喫煙,
喫茶店,
固まる,
土曜日,
報じる,
報告,
報道,
夕焼け,
大丈夫,
大阪弁,
子守歌,
対等,
平静,
幸い,
広告,
座る,
座席,
座禅,
弓,
弓道,
忘れる,
忘年会,
情報,
手荷物,
教訓,
文句,
日曜日,
日焼け,
書き入れる,
書き方,
書き直す,
書類,
月曜日,
木曜日,
枚数,
正座,
水曜日,
汽船,
汽車,
洗う,
洗練,
洗脳,
洗車,
火曜日,
焼き肉,
焼き鳥,
焼く,
煙,
留学生,
留守番,
祈る,
祈念,
祈願,
禁じる,
禁句,
禁止,
禁煙,
禅僧,
禅寺,
種類,
笑い,
等しい,
等号,
胸,
脳,
脳みそ,
脳死,
落書き,
葉書,
親類,
訓練,
訓読み,
許す,
許可,
証明書,
警告,
辞書形,
達する,
達人,
遠く,
配達する,
金曜日,
銀座,
関西弁,
静か,
静止,
飴,
飴細工,
駅弁,
高等,
黒煙,
