word,
〜付き,
〜位,
一位,
丁度いい,
上級,
不便,
不良,
中級,
乗り場,
乗り物,
予め,
争う,
仕事,
仕返し,
仲,
仲直り,
仲間,
伝える,
伝わる,
伝記,
低い,
作戦,
使い方,
便利,
便所,
保持する,
働く,
入学試験,
公共,
共同,
共有,
共通点,
初回,
初歩,
初級,
別,
別々,
別に,
別の,
別人,
利く,
努力,
労働,
労働者,
勝ち,
友好,
受付,
味,
味方,
命,
命令,
売り上げ,
売り切れ,
売り手,
太平洋,
好き,
安売り,
屋上,
平仮名,
心持ち,
意味,
意外,
意見,
成る,
成功,
戦い,
戦争,
戦場,
戦車,
拾う,
指,
指す,
指定する,
支度,
放す,
放送する,
教育,
文字通り,
新た,
昔,
昔話,
時々,
最低,
最初,
本物,
気付く,
気持ち,
気持ちいい,
決定する,
波,
注ぐ,
注意,
注文,
洋室,
洋服,
洋風,
洋食,
海岸,
物語,
特に,
特別,
生物学,
用意,
発売中,
神,
神社,
神道,
秒,
競う,
競争,
老人,
育つ,
良い,
苦しむ,
苦労,
苦手,
西洋,
見事,
見物,
見送る,
試す,
負け犬,
買い物,
返る,
追う,
通う,
運命,
金持ち,
開放する,
集中する,
電波,
食べ物,
首位,
高級,
