word,
〜鍋,
一人暮らし,
上旬,
下旬,
中旬,
串,
串焼き,
二日酔い,
償う,
兆候,
刑事,
刑務所,
刑期,
刑罰,
削る,
削減,
削除,
前兆,
募る,
募金,
募集,
反抗する,
台湾,
味噌汁,
執る,
執着,
執筆,
塁,
塁審,
塁打,
大抵,
奇跡,
契機,
契約,
対向する,
崩す,
崩壊,
弁償,
弾,
弾む,
弾丸,
弾力,
彼女,
応募,
急患,
恥ずかしがる,
恥知らず,
恵む,
患う,
患者,
戦闘,
戻す,
戻る,
払い,
抗体,
抗戦,
抱く,
抵抗する,
掲げる,
掲示,
掲載,
支払い,
旬,
昭和,
死刑,
汁物,
油絵,
派遣,
湾,
漁師,
漁業,
漁船,
火葬,
爆弾,
爆撃,
爆発,
爆笑,
狙い,
狙撃,
甘酢,
盗聴,
盛り上がる,
眉,
眉間,
知恵,
破れる,
紹介する,
紹介状,
終身刑,
給油所,
聴く,
聴力,
聴者,
臨む,
臨時,
臨海,
自己紹介,
自爆,
船酔い,
葬る,
葬式,
証跡,
試験地獄,
跡,
跳ぶ,
遅い,
遣う,
遺跡,
酔っ払い,
闘う,
闘志,
陣,
陣営,
香り,
香川県,
香水,
香港,
